"","PD","SR","PE","PSV","MPD","MNTD","PSC"
"25879",562.02152146923,23,6.03914267880176,0.501148423528071,69.279898366844,37.582681290496,0.271860986010104
"26052",640.042059230983,25,6.38118489497992,0.525694849696342,72.673252172559,40.3952995278346,0.292206558518956
"26053",576.436858079089,24,6.09395384461871,0.49410776850565,68.3065821964459,37.092535454028,0.268315429231944
"26054",546.638103891204,24,4.95086246811946,0.478368760147068,66.1307858688808,34.960153958776,0.252890469757445
"26226",490.870541851236,18,4.02220840448463,0.528215237416184,73.0216763057658,41.6219490684473,0.301079745373885
"26227",609.857133518701,24,6.80840076244577,0.522534522408281,72.2363613373421,39.5630265321374,0.286186164298254
"26228",594.576984418019,24,5.69378914575428,0.50405416014811,69.6815940088255,39.1200762681237,0.28298200505806
"26229",590.789565768693,26,5.13234796282837,0.48355934319169,66.8483438794687,34.9006587269449,0.252460100453471
"26234",815.395860302257,41,6.56370261432304,0.546195006314348,75.5072404688831,23.9217892661577,0.173042502389741
"26235",831.255014105333,40,6.79583832736798,0.547632985587277,75.7060299955084,25.7793648531704,0.186479604622287
"26398",402.654036228125,13,8.97326963123179,0.582791396864982,80.5664087689491,42.4194754690184,0.306848793940497
"26399",427.477624277018,15,9.09755344506529,0.560636025882042,77.5035998725906,38.5072253926698,0.278548839633
"26400",471.968760162024,17,3.94581892099666,0.525551107832552,72.6533809702427,42.8569708835624,0.310013494560272
"26401",547.254101795133,21,3.99178958287876,0.505305554505575,69.8545896121872,41.851487208209,0.302740150189609
"26402",645.460304119196,29,5.17477807062383,0.494820096403648,68.4050560258751,31.6695567237273,0.229087351454955
"26403",691.8894256859,32,5.72290761069286,0.498309923307625,68.88749763773,30.8055060870544,0.222837088036205
"26404",699.383176930452,33,6.20476611952737,0.498550249218615,68.9207208384957,30.8650713477906,0.223267963906676
"26407",851.868198714945,42,7.78782565350857,0.55863482758758,77.2269496668966,26.1565533894542,0.189208064749791
"26408",955.073473366029,48,8.68244491404743,0.552391679364903,76.3638826511186,26.2070630752576,0.189573435514039
"26409",948.257973212885,47,8.50820004179165,0.535700285617721,74.0564264004039,26.8623204001951,0.194313355507265
"26410",802.485256502555,39,5.26634032198903,0.525174322049505,72.601293246267,26.9679621975609,0.195077534171734
"26411",760.569296287141,35,4.95753628509327,0.548347174996066,75.8047611644248,27.9672479004863,0.202306044410353
"26573",352.331377044782,10,3.1064815010204,0.597180473672128,82.5555874872494,50.2407607512451,0.363425447220159
"26574",400.793309788324,12,3.33222439762393,0.587947943530389,81.2792615130289,49.5609688906802,0.358508052315141
"26575",466.505174269437,15,4.29607049870677,0.55225576946672,76.3450941575486,50.054806926534,0.362080317271938
"26576",541.536453415348,20,3.99397673920628,0.526108064947402,72.7303759890833,40.6509557953124,0.294055893440511
"26577",598.983409924285,24,4.27831659052248,0.513506436322033,70.9882981745387,36.5268221880822,0.264223242059607
"26578",726.269560795859,34,6.83003086058333,0.512642280509007,70.8688353086713,30.0748798164805,0.217551973416846
"26579",667.210407062881,33,5.46533572272391,0.482369075326626,66.6837985415019,29.241556731379,0.211523983188326
"26580",692.844505425915,34,4.95829387527194,0.48904004027575,67.6060079149854,29.7956330677362,0.215531992568036
"26581",803.452756876897,37,6.13373823581139,0.519830761004246,71.8625872087893,32.5128750167501,0.235187643791455
"26582",892.51433972979,44,8.15057949910465,0.54746640424857,75.6830014122113,26.5372879614388,0.191962175755012
"26583",915.821318811826,44,8.14947642843914,0.5458478516379,75.4592490165054,29.0233361428525,0.209945445885307
"26584",891.803797409709,44,6.89092368155328,0.527674975419436,72.9469892580392,27.3735641965753,0.198011528117707
