"","PD","SR","PE","PSV","MPD","MNTD","PSC"
"23739",868.001883250352,49,2.87494644548442,0.618697403909921,85.5301368823096,23.8803022239551,0.172742398517092
"23740",846.893048247763,46,2.78116832382971,0.59303082902148,81.981931168765,24.8757777529834,0.179943347187537
"23912",900.427376612514,52,2.87769050009603,0.613883491251586,84.8646506429866,23.5263613694876,0.170182104616264
"23913",942.781290207147,53,3.09611062215892,0.617156574834645,85.3171291649864,24.6807286491061,0.178532424925482
"23914",957.702458739252,54,3.13009961653729,0.619546645086283,85.6475379148682,24.7763139901265,0.17922385843064
"23920",783.08734051033,39,2.18251797056107,0.642260788329794,88.7875927599418,27.0852045081228,0.195925627204402
"23921",723.544263454119,34,1.95830563731595,0.64383108260214,89.0046738131522,28.1269484068846,0.203461266327601
"24087",900.427376612514,52,2.87769050009603,0.613883491251586,84.8646506429866,23.5263613694876,0.170182104616264
"24088",900.427376612514,52,2.87769050009603,0.613883491251586,84.8646506429866,23.5263613694876,0.170182104616264
"24089",948.143273498748,54,3.04799961939949,0.622577447686481,86.0665229625182,23.7193530651056,0.171578144251035
"24090",948.143273498748,54,3.04799961939949,0.622577447686481,86.0665229625182,23.7193530651056,0.171578144251035
"24091",942.638653930444,54,2.99260948488228,0.622495059574356,86.0551334424346,23.3442526285842,0.168864788763242
"24093",844.332020389816,46,2.37401854977276,0.629825204546499,87.068469362179,24.1983622175922,0.175043141851826
"24094",851.865087799006,47,2.39057296964213,0.624824328216631,86.3771368394918,23.6471226898262,0.171055653029838
"24095",864.48440003741,48,2.36766410948253,0.63307334303901,87.5174994181021,24.2563127723262,0.175462337460251
"24096",832.774465672973,45,2.2669918542248,0.617879644686772,85.4170879865963,24.8278173780311,0.179596417315153
"24097",813.993827507258,44,2.2038439481921,0.628773878480977,86.923131654725,25.6664054936023,0.185662493074713
"24098",759.588725286743,40,1.99060552754458,0.644173911508021,89.052067261164,25.7088204326456,0.185969309053614
"24099",774.189328413207,40,2.12454900905955,0.647083393387203,89.4542806562911,26.7262538640549,0.1933290941026
"24100",724.751897368661,37,1.96375501885764,0.660655128981499,91.3304682655731,26.2396538715166,0.189809186814946
"24261",907.6144936352,53,2.8921806553837,0.609342449613195,84.2368867143434,23.3406249902965,0.168838547598751
"24262",940.409221989329,54,3.02850078030879,0.61572709036254,85.1195139789558,23.420093735627,0.169413398852591
"24263",955.330390521434,55,3.06248977468716,0.618171030780649,85.4573698632251,23.5368617961467,0.170258061313526
"24264",957.868469318707,56,3.06775549833296,0.627165459771574,86.7007801925887,23.0420959276261,0.166679084714691
"24265",1011.37248692878,57,3.2649956471504,0.630688767923268,87.1878503283102,24.515182581881,0.177334918107966
"24266",1003.45110358514,56,3.01745241766137,0.635357201839105,87.8332252552522,24.6956480164062,0.178640346813053
"24267",1014.09531201957,58,2.99403169123845,0.6336114068509,87.5918825837523,23.3120929358729,0.168632155926253
"24268",980.177212854726,54,2.84374317116882,0.63286316170607,87.4884434723962,24.0109826450253,0.1736876985038
"24269",945.193468809386,53,2.64830326030101,0.630088789045753,87.1049078831082,23.4950247577849,0.169955425681628
"24270",897.49508993834,51,2.50767113458633,0.625152261476806,86.422471079548,22.6376436805078,0.163753407702834
"24271",870.020947952723,48,2.38225402211175,0.621179457201935,85.8732615769884,23.9789251648718,0.173455805039463
"24272",775.491991300432,44,2.05643925019528,0.627092106774242,86.6906397073323,23.3327111950646,0.168781301758354
"24273",790.708283307919,44,2.16635798739407,0.630806513633537,87.2041277632129,23.7523829936373,0.171817072093066
"24274",780.556559355255,42,2.14308301058047,0.643136094581166,88.9085970877775,24.765089797876,0.179142666246698
"24275",671.416004424672,35,1.83461005221879,0.664206762341008,91.8214541424733,24.6912973530896,0.178608875518871
"24436",940.409221989329,54,5.03640126122871,0.61572709036254,85.1195139789558,23.420093735627,0.169413398852591
"24437",959.60202437035,55,3.06797666522634,0.625809305663814,86.5133023629789,23.6921939361072,0.171381683877928
"24438",959.60202437035,55,3.06797666522634,0.625809305663814,86.5133023629789,23.6921939361072,0.171381683877928
"24439",987.718501222331,58,3.17029191297006,0.641057838952523,88.6212943008724,22.5134903119183,0.162855322307054
"24440",1044.45020772242,60,3.4226219239609,0.644858417851422,89.1466949755813,23.6540975181905,0.171106106686981
"24441",1046.50037111027,60,3.15542052864817,0.63339021523791,87.5613045518797,23.6151918077007,0.170824675334773
"24442",1032.12257820482,59,3.12151063972022,0.631764179281767,87.3365176414684,23.5280664856125,0.170194438875957
"24443",1003.23172313666,56,2.90771446468328,0.642893803126602,88.8751021657958,23.7566823663359,0.171848172367472
"24444",986.095069553961,55,2.85850091854846,0.634004999224984,87.6462936891141,23.7113469439059,0.171520230554387
"24445",945.288842111786,54,2.63044647730587,0.625282107103868,86.44042123448,22.9247096276638,0.165829950109176
"24446",936.772411573171,52,2.57017851536871,0.635278558736722,87.8223534538365,23.7890056333299,0.172081988448026
"24447",837.879835543156,48,2.28683102307884,0.608569095324306,84.1299764577798,23.3262116213843,0.168734285940198
"24448",850.81608131695,47,2.34220318932441,0.633775259356459,87.6145339269459,24.6124921212383,0.178038823907379
"24449",820.905766990441,45,2.25010910586095,0.633700891266515,87.6042531129771,24.5666626463352,0.177707308278167
"24450",769.429537211459,43,2.1215595835309,0.635441087397214,87.8448217856759,23.3311455883751,0.168769976664888
"24451",689.504078621175,36,1.78445247039487,0.670963351015032,92.7555003345126,24.986289685379,0.180742754836893
"24464",833.799013830607,46,2.28858735426342,0.657611307084901,90.9096834007649,23.3878241527761,0.169179971105801
"24465",885.491919034259,50,3.6621782842164,0.649664356032452,89.8110788050166,22.8880138693433,0.165564504837661
"24466",850.681646955148,45,2.2011378622904,0.669874833966224,92.6050212609059,24.5755438441739,0.177771551996776
"24611",970.259253892954,56,3.13103719494589,0.631112059460848,87.2463671136103,22.8591094262153,0.16535541942547
"24612",984.637046798404,57,3.16494708387384,0.633160644710975,87.5295681998783,22.9625563803326,0.166103721302303
"24613",1029.52903919031,59,3.38863292958253,0.643421243985865,88.9480167903036,23.5492121021562,0.170347399440929
