"","PD","SR","PE","PSV","MPD","MNTD","PSC"
"36774",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36775",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36776",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36777",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36778",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36779",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36782",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36783",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36784",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36785",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36786",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36787",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36788",269.843214395165,8,0.153170077001207,0.521303231981644,72.0661449471219,52.3400710682485,0.378611180465489
"36789",269.843214395165,8,0.153170077001207,0.521303231981644,72.0661449471219,52.3400710682485,0.378611180465489
"36790",334.415111743043,10,0.429029092904648,0.58168323215659,80.4132135581757,48.3835941816119,0.34999130368732
"36791",334.415111743043,10,0.429029092904648,0.58168323215659,80.4132135581757,48.3835941816119,0.34999130368732
"36939",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36940",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36941",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36942",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36943",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36944",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36945",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36946",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36947",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36948",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36949",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36950",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36951",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"36952",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36953",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36954",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36955",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"36957",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36958",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36959",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36960",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36961",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36962",288.412147443234,9,0.161115705177531,0.505291775527604,69.8526847749202,49.3654083917329,0.357093430786211
"36963",269.843214395165,8,0.153170077001207,0.521303231981644,72.0661449471219,52.3400710682485,0.378611180465489
"36964",314.655834366667,9,0.227403813553875,0.552713270670534,76.4083401649485,56.482867609888,0.408578833490134
"36965",334.415111743043,10,0.429029092904648,0.58168323215659,80.4132135581757,48.3835941816119,0.34999130368732
"36966",334.415111743043,10,0.429029092904648,0.58168323215659,80.4132135581757,48.3835941816119,0.34999130368732
"37114",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37115",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37116",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37117",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37118",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37119",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37120",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37121",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37122",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37123",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37124",289.29461652659,7,0.173582950600204,0.61116585097646,84.4889578677148,68.2121176826927,0.493424442703177
"37125",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"37126",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"37127",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"37128",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
"37129",261.363247888271,6,0.157829217583668,0.634247028913199,87.6797524239202,70.2703477503688,0.508313014684217
