"","PD","SR","PE","PSV","MPD","MNTD","PSC"
"27379",625.042395476204,26,1.35659771767123,0.555892056200041,76.8477827094623,33.959063308371,0.245648903111337
"27380",631.314543235875,27,1.4010810351157,0.586198460541074,81.0374090038641,28.5104430254023,0.206235342618591
"27381",626.596818828719,27,0.920595884173331,0.545674649693747,75.4353051856471,32.4329707794005,0.234609642328911
"27553",625.042395476204,26,1.35659771767123,0.555892056200041,76.8477827094623,33.959063308371,0.245648903111337
"27554",631.314543235875,27,1.4010810351157,0.586198460541074,81.0374090038641,28.5104430254023,0.206235342618591
"27555",632.86896658839,28,1.40306878876342,0.575721014358224,79.5889830034753,27.2334473825725,0.196997968310279
"27556",641.169716860643,29,0.962604106469449,0.527083550001782,72.8652292625907,31.1670133423335,0.225452114838319
"27557",690.432910615569,31,1.06551466022136,0.529403002454137,73.1858756472178,32.3177351828294,0.233776065217551
"27558",698.503114472311,32,1.07974782398986,0.536315674005808,74.1414990914095,31.1513440824947,0.225338768470164
"27559",727.017714577902,34,1.17064964489599,0.55434809657885,76.6343422183486,28.8892245457005,0.208975325878293
"27560",770.900588096917,39,1.50428967477571,0.559336932240638,77.3240102116836,24.6395464853183,0.17823452644488
"27725",543.054069805128,20,1.24463743663289,0.588788536838044,81.3954670445404,39.1673994345602,0.283324325569709
"27726",601.781056407412,24,1.32652774926584,0.568700743424665,78.6184847759029,34.850540328336,0.252097560134493
"27727",619.808322592667,25,1.34961003631482,0.565036319651929,78.1119064956382,34.8987000100229,0.252445931727466
"27728",626.080470352338,26,1.3940933537593,0.595697345478407,82.3505564710833,29.204377535338,0.211255040884379
"27729",625.042395476204,26,0.918608130525614,0.555892056200041,76.8477827094623,33.959063308371,0.245648903111337
"27730",641.169716860643,29,0.962604106469449,0.527083550001782,72.8652292625907,31.1670133423335,0.225452114838319
"27731",698.503114472311,32,1.07974782398986,0.536315674005808,74.1414990914095,31.1513440824947,0.225338768470164
"27732",728.746785807754,35,1.17539984058239,0.546476072217469,75.5460956588597,28.1342616238151,0.203514167778412
"27733",757.327210369985,37,1.47777976607366,0.571792972172013,79.0459615139023,25.2725931180067,0.182813781459252
"27734",822.379414331851,43,1.78628153284952,0.556516635135629,76.9341259226664,24.1804687868146,0.174913706548988
"27735",847.978007726578,45,2.09296213142187,0.559610014285853,77.3617616949769,22.6504987924758,0.163846397433605
"27898",396.709984950149,16,0.665082875831621,0.509112129909586,70.380819257407,30.921009460834,0.223672602161461
"27899",553.078493138634,19,1.2582549235041,0.60901125730128,84.1911019355591,43.1669929349477,0.312256094015137
"27900",543.054069805128,20,1.24463743663289,0.588788536838044,81.3954670445404,39.1673994345602,0.283324325569709
"27901",587.128108871818,22,1.30799555057397,0.592526785367813,81.912251027196,37.134266104605,0.268617295288946
"27902",601.781056407412,24,1.32652774926584,0.568700743424665,78.6184847759029,34.850540328336,0.252097560134493
"27903",619.808322592667,25,0.911620449169211,0.565036319651929,78.1119064956382,34.8987000100229,0.252445931727466
"27904",619.808322592667,25,0.911620449169211,0.565036319651929,78.1119064956382,34.8987000100229,0.252445931727466
"27905",641.169716860643,29,0.962604106469449,0.527083550001782,72.8652292625907,31.1670133423335,0.225452114838319
"27906",685.458829616939,30,1.01768695831145,0.536712740193306,74.196390424642,33.0807204146754,0.239295254118351
"27907",720.223780597079,34,1.12308518145677,0.55384733302207,76.5651155248368,28.4603866591817,0.205873251021889
"27908",757.327210369985,37,1.47777976607366,0.571792972172013,79.0459615139023,25.2725931180067,0.182813781459252
"27909",816.461557632616,42,1.77248699508906,0.552533561479923,76.3834967575335,24.5768842559421,0.177781248102866
"27910",851.106931215035,45,2.13222891084729,0.550827869665691,76.1476980400532,22.8764347995427,0.165480745584064
"28072",380.788902338063,15,0.645598071531169,0.520971879654014,72.020338047401,30.8595990766115,0.223228379263234
"28073",459.718822023977,17,0.694396662269339,0.549712171319435,75.9934613620397,36.5813979069506,0.264618025194665
"28074",468.036272841314,17,0.644882026096739,0.574401350340525,79.4065496469441,38.2404955981979,0.276619402391338
"28075",456.275834178321,18,0.598792006394633,0.56074043008083,77.5180329465893,32.3499397070084,0.234009022350907
"28076",501.284385357252,20,0.664216646791732,0.559877467107335,77.3987349815728,32.6814652312181,0.236407170987576
"28077",612.275255183476,24,0.902377421673272,0.574530691556502,79.4244300709398,36.4240581599159,0.263479880248678
"28078",619.808322592667,25,0.911620449169211,0.565036319651929,78.1119064956382,34.8987000100229,0.252445931727466
"28079",626.771466706055,27,0.921165928202909,0.545135805032587,75.3608140736172,32.7926358628651,0.237211343454712
"28080",692.801702836256,31,1.03429979364927,0.547797362917949,75.7287538917198,31.6862758246703,0.229208292034804
"28081",713.520628368597,32,1.07050728386046,0.568985270926202,78.6578185051209,29.8674826845318,0.216051729505257
"28082",742.340532924066,36,1.39091738936233,0.574925922817411,79.4790677397455,25.1420164020669,0.181869231641985
"28083",771.810442379839,40,1.55673871055808,0.564680778402549,78.0627556643359,21.8359686784503,0.157954349492101
"28084",825.139437900409,45,1.98402155957923,0.586178234185904,81.034612866503,21.2784633669727,0.15392153601313
"28085",697.166129984991,37,1.32790512376428,0.599885349968281,82.9295157410252,21.0100980040573,0.151980267597255
"28247",365.146047839732,14,0.503390303364521,0.530022598197568,73.2715299725996,31.2471738751419,0.226031970259489
"28248",416.30504533397,16,0.645118822666607,0.533546520966593,73.7586850744194,33.7361518275289,0.244036433407371
"28249",468.036272841314,17,0.644882026096739,0.574401350340525,79.4065496469441,38.2404955981979,0.276619402391338
"28250",449.479512314683,17,0.590317789607055,0.574710757657741,79.4493228184922,33.4533100587573,0.241990447344037
"28251",463.007398370266,19,0.607826143523377,0.547815276758906,75.7312303418543,30.913100529286,0.223615391503383
"28252",558.56762900976,21,0.807311546848469,0.575430610101491,79.5488368582472,37.1912550699338,0.269029535069983
"28253",612.275255183476,24,0.902377421673272,0.574530691556502,79.4244300709398,36.4240581599159,0.263479880248678
"28254",634.114339925372,28,0.93777876354073,0.556484981816881,76.9297500958597,31.2590752293526,0.226118060814486
"28255",700.871906692998,32,1.04853295741777,0.553763421913316,76.5535154622338,30.5396178292781,0.220913738199378
"28256",715.249699598449,33,1.07525747954686,0.560504569522878,77.4854270463878,29.0371202480221,0.210045155653051
"28257",727.418140219065,35,1.15347059523763,0.551445111185335,76.2330269121819,27.8755559840756,0.201642774682153
"28258",771.810442379839,40,1.55673871055808,0.564680778402549,78.0627556643359,21.8359686784503,0.157954349492101
"28259",704.792944646122,38,1.8726775995594,0.592206219998958,81.8679353412005,20.8114440624552,0.150543269102621
"28260",917.915766208634,52,3.06376812964143,0.59493626968214,82.245343621278,21.6545774170992,0.156642223654581
"28261",960.508565069669,55,4.85998432805401,0.585053643897974,80.8791469462401,21.888202514097,0.158332192199817
"28262",1000.06494907632,58,7.94142894837158,0.600363465806248,82.9956115623564,21.356705321131,0.154487513055598
"28422",345.386770463356,13,0.481088635896829,0.499460091237407,69.0464994694012,35.53617699422,0.25705723447468
"28423",396.058134875327,14,0.562629690057097,0.556745467420303,76.9657602183779,37.5077557441263,0.271318998791152
"28424",448.276995464938,16,0.622580358629047,0.557978238940653,77.1361813583631,39.0515052121672,0.282485984171737
"28425",436.516556801945,17,0.57649033892694,0.543257834005849,75.1011990858011,32.76673958538,0.237024018141845
"28426",451.16950433754,19,0.595022537618813,0.515946816388537,71.3256618677008,30.3417729752744,0.219482592383284
"28427",578.326906386135,22,0.829613214316161,0.588734739009956,81.3880299103754,36.6491226474227,0.265107924107936
"28428",634.114339925372,28,0.93777876354073,0.556484981816881,76.9297500958597,31.2590752293526,0.226118060814486
"28429",691.247279483741,30,1.03231204000155,0.556591913811896,76.9445326181605,32.9839995179537,0.23859560636977
"28430",715.249699598449,33,1.07525747954686,0.560504569522878,77.4854270463878,29.0371202480221,0.210045155653051
"28431",718.173649544415,34,1.10014282186988,0.55750379353227,77.0705929455692,28.1516317086278,0.203639817365459
"28432",744.28676928641,38,1.23538238219922,0.555250672335162,76.7591163445954,24.0648252898522,0.174077178817854
"28433",834.88125068489,45,2.16768580646222,0.599855840333543,82.9254362619736,21.5542224304863,0.155916288072691
"28434",915.206473598892,52,2.53002148804226,0.595188184328566,82.2801688751991,21.4260251018492,0.154988949975184
"28435",982.490857872255,57,7.67105831446283,0.602473359407765,83.2872880546197,21.1306504592953,0.152852305148105
"28436",1004.84826881007,59,8.45296677753926,0.595748533580465,82.3576328307837,21.0791778587325,0.152479968969285
"28437",1064.98315328085,62,10.8370993688945,0.599710985126759,82.9054111485886,20.7686672119254,0.15023383517284
"28438",1078.56214005429,64,11.798967412868,0.5972305472274,82.5625097694661,20.4226745004346,0.147731035572909
"28439",1108.53797237608,67,20.874859939068,0.585836125338984,80.9873189610804,20.3126358929788,0.146935051803393
"28440",1095.43626717695,65,20.8097407654005,0.593853412023257,82.0956469146117,20.6680979532059,0.14950634961569
"28598",326.817837415287,12,0.379061531237107,0.507018671422031,70.0914147926937,36.3668494954376,0.263066051234905
"28599",353.704221280693,13,0.431573999724229,0.539634443654767,74.600293359112,33.876981017577,0.245055146313179
"28600",420.915151038703,15,0.557343293170145,0.572047132817345,79.0810972598226,35.0554507616651,0.253579816070892
"28601",451.16950433754,19,0.595022537618813,0.515946816388537,71.3256618677008,30.3417729752744,0.219482592383284
"28602",540.04991939915,21,0.773222711047806,0.579215127563276,80.0720171633437,35.2381096988272,0.254901111866065
"28603",595.837352938387,27,0.881388260272375,0.546804963839531,75.5915623850438,29.9619893279239,0.21673536005994
"28604",692.781245587119,30,1.01958613751182,0.571427264466232,78.9954052485347,31.4929843194099,0.22781008367385
"28605",715.249699598449,33,1.07525747954686,0.560504569522878,77.4854270463878,29.0371202480221,0.210045155653051
"28606",723.978530475452,35,1.09888059834847,0.55674146661787,76.9652071383464,27.753655303535,0.200760984504626
"28607",736.771349841612,38,1.18680480451787,0.553617164112562,76.5332964510669,23.6431553143367,0.171026954316084
"28608",823.959178754492,44,1.67303234391287,0.584770019116104,80.8399380110428,21.4852974155956,0.155417706761684
"28609",898.471756245197,49,2.45818721849433,0.610727247830416,84.4283243708209,22.1576388575734,0.160281207743392
"28610",934.462161783062,54,2.62572242933429,0.612528794310051,84.6773742553513,20.5257348889156,0.148476541158699
"28611",970.155894240775,57,4.74068491788853,0.607232527827356,83.9452063258153,19.5615372496068,0.141501846647017
"28612",1037.20983548091,61,8.4753374639922,0.607426685136124,83.9720470739591,20.2133947787192,0.146217173614586
"28613",1029.18740208136,59,8.46575096807928,0.614077832795241,84.8915168601804,20.7815948439042,0.150327349489963
"28775",459.986668852325,18,0.636847418683257,0.53491743903083,73.948203906966,33.4745082562995,0.242143788262981
"28776",479.745946228701,19,0.65914908615095,0.552641017271502,76.3983516906631,33.0423942309516,0.239018014875716
"28777",570.277019343941,25,0.818865829719776,0.557848710525677,77.1182750555517,30.9851630028338,0.224136668177648
"28778",678.403452681668,29,0.997932834943368,0.564723716992388,78.0686915926965,33.2355976529126,0.240415586070514
"28779",691.247279483741,30,1.03738325956219,0.556591913811896,76.9445326181605,32.9839995179537,0.23859560636977
"28780",723.978530475452,35,1.09888059834847,0.55674146661787,76.9652071383464,27.753655303535,0.200760984504626
"28781",736.771349841612,38,1.18680480451787,0.553617164112562,76.5332964510669,23.6431553143367,0.171026954316084
"28782",825.688249984343,45,1.67778253959927,0.578482711578669,79.9707663111139,21.0626357459092,0.152360308664368
"28783",856.630247703375,47,1.95001779776789,0.609900497087429,84.3140324669462,21.3200273816479,0.154222196679803
"28784",930.133274730779,53,2.61202341967517,0.617610997054618,85.3799495266543,20.783816633196,0.15034342119658
"28785",991.988259501717,58,3.25519584484728,0.608551834732479,84.1275903142914,19.6562347642682,0.142186857902855
"28786",996.848436944617,58,4.13609699813295,0.615084711120618,85.0307100109018,19.8238270898855,0.143399166693116
"28950",410.836433394053,16,0.497317511562811,0.535218730552695,73.9898551324985,31.515042356053,0.227969644391322
"28951",479.745946228701,19,0.65914908615095,0.552641017271502,76.3983516906631,33.0423942309516,0.239018014875716
"28952",509.973046173492,23,0.70479220482292,0.534328113322564,73.866734180121,28.8014896427632,0.208340679908367
"28953",695.224197878812,29,1.02002453860216,0.568478939677966,78.5878221212736,34.9741328529153,0.252991588565725
"28954",691.247279483741,30,1.03738325956219,0.556591913811896,76.9445326181605,32.9839995179537,0.23859560636977
"28955",709.600737570001,34,1.07722729578002,0.550190613550403,76.0596023046821,29.1300217051733,0.210717174808568
"28956",733.84507966416,37,1.15499751998035,0.559930974565878,77.4061319743912,24.6600668875441,0.178382964411276
"28957",821.33112562272,45,1.64443207516836,0.575946808885417,79.6201973526807,20.6766760576922,0.149568400854817
"28958",854.526923875624,48,1.73421192380424,0.604158305181681,83.5202187922817,20.7882216517073,0.150375285678696
"28959",898.046304268428,52,2.16628230810304,0.609860911755759,84.3085601006249,19.6089516526391,0.141844827134753
"28960",978.612592261742,56,2.97399982020113,0.618079466526627,85.4447118124065,19.9128688126807,0.144043265776096
"28961",972.815540182038,55,2.96679851326982,0.620563697160171,85.7881375077327,20.0641190791038,0.145137361384822
"29123",410.836433394053,16,0.497317511562811,0.535218730552695,73.9898551324985,31.515042356053,0.227969644391322
"29124",410.836433394053,16,0.497317511562811,0.535218730552695,73.9898551324985,31.515042356053,0.227969644391322
"29125",437.392032634067,18,0.528093395818082,0.539693045409541,74.6083945990327,30.1720923999341,0.218255177868545
"29126",509.973046173492,23,0.70479220482292,0.534328113322564,73.866734180121,28.8014896427632,0.208340679908367
"29127",617.297976293973,27,0.853453203671639,0.543576695937521,75.1452792847645,31.7924966505506,0.229976659204656
"29128",695.224197878812,29,1.02002453860216,0.568478939677966,78.5878221212736,34.9741328529153,0.252991588565725
"29129",703.682880870766,33,1.06343275801956,0.545420672161709,75.4001947537252,29.7845369361344,0.215451726733492
"29130",721.830260483103,35,1.12487233079891,0.562607244495492,77.7761056189666,25.7197414728561,0.186048308333547
"29131",810.644951747984,42,1.57902329590211,0.581208413910248,80.347573603414,22.4078069660534,0.162090843094153
"29132",854.526923875624,48,1.73421192380424,0.604158305181681,83.5202187922817,20.7882216517073,0.150375285678696
"29133",890.614554965646,51,2.1010915247453,0.614888615183342,85.0036012623418,19.7653342961076,0.142976048702464
"29134",927.174566614095,53,2.61441580894077,0.61279248308053,84.7138271909721,20.2854780622602,0.146738600821623
"29135",890.023870868877,50,2.15669581219012,0.618034301856771,85.4384681456792,20.2552500045143,0.146519940808506
"29299",429.405366442123,17,0.599344616222532,0.52859262957289,73.0738478562158,31.1652226280268,0.225439161389008
"29300",461.195038565673,20,0.637108181834206,0.523817624325121,72.4137402658583,28.9566957972748,0.209463391134695
"29301",572.831091977857,25,0.861902161324639,0.541235662696144,74.8216495227586,31.0632237710302,0.224701334579348
"29302",611.108078964843,26,0.923363884153635,0.551173040398639,76.1954152275672,32.4177303401416,0.234499397910421
"29303",637.940429049702,28,0.957119000171834,0.541178611485884,74.8137626336396,32.0187746076214,0.231613480911073
