"","PD","SR","PE","PSV","MPD","MNTD","PSC"
"23082",184.017161161634,3,1.69377421560631,0.887413832797025,122.67810744109,107.11393951171,0.774827665594049
"23083",223.840886342112,4,2.31215116392169,0.816771157522177,112.912303272837,97.2717369186781,0.703632348773225
"23084",184.017161161634,3,1.82050023576764,0.887413832797025,122.67810744109,107.11393951171,0.774827665594049
"23085",184.017161161634,3,1.82050023576764,0.887413832797025,122.67810744109,107.11393951171,0.774827665594049
"23255",264.064621410013,7,2.64707210458081,0.621201744334848,85.8763426009537,58.2138764641093,0.421100392829218
"23256",286.262780382102,8,2.87350442892436,0.594299740160577,82.1573483318767,56.486681649118,0.408606423018878
"23257",326.08650556258,9,3.49188137723974,0.614454957213183,84.9436513978146,57.9514571079836,0.419202135907285
"23258",319.042369025986,9,3.42620727162568,0.61144753849783,84.5278989916124,54.9183757083962,0.397261804040935
"23259",262.033378142885,7,2.56891239235199,0.62640664137005,86.595879410169,55.7464555987732,0.403251866691147
"23260",259.83302400483,6,2.54174752645008,0.690907313679963,95.5125991132164,66.5056567397332,0.481080455030908
"23261",243.750949665241,5,2.49036814738782,0.75131558854556,103.863576481841,75.4354858769795,0.545675956756524
"23262",238.762054874217,5,2.57308511412475,0.744097977611923,102.865797523637,71.4443700441603,0.516805513021975
"23263",238.762054874217,5,2.57308511412475,0.744097977611923,102.865797523637,71.4443700441603,0.516805513021975
"23428",330.47537717033,9,5.88987081849435,0.719338838981624,99.4430378631711,46.8139022446949,0.338636658860255
"23429",323.051356906723,9,4.84766075087826,0.623073818292051,86.1351423644592,56.9179051910098,0.411725754936239
"23430",296.505832885735,10,2.99103669219231,0.620667726892288,85.8025188146066,33.7013220037796,0.243784485704283
"23431",296.505832885735,10,2.99103669219231,0.620667726892288,85.8025188146066,33.7013220037796,0.243784485704283
"23432",296.505832885735,10,2.99103669219231,0.620667726892288,85.8025188146066,33.7013220037796,0.243784485704283
"23433",336.329558066213,11,3.60941364050769,0.637424609145794,88.1190283454464,36.9711709833368,0.267437517823397
"23434",336.822547556543,12,3.61542570746294,0.604350064120422,83.5467279842959,33.6878442084928,0.243686991683364
"23435",336.822547556543,12,3.61542570746294,0.604350064120422,83.5467279842959,33.6878442084928,0.243686991683364
"23436",331.86510675764,10,3.4775387736892,0.697781058059666,96.4628411765816,34.9256003204535,0.252640519890591
